annee,pays_accueil,iso3_accueil,iso2_accueil,pays_origine,iso3_origine,dec_pos,dec_rej,dec_total,taux
2015,Norway,NOR,NO,Eritrea,ERI,2550,39,2754,92.59
2015,Norway,NOR,NO,Ethiopia,ETH,202,62,312,64.74
2015,Norway,NOR,NO,Gambia,GMB,0,10,21,0.0
2015,Norway,NOR,NO,Ghana,GHA,0,0,12,0.0
2015,Norway,NOR,NO,Guinea,GIN,5,5,22,22.73
2015,Norway,NOR,NO,Cote d'Ivoire,CIV,0,0,5,0.0
2015,Norway,NOR,NO,Kenya,KEN,0,0,5,0.0
2015,Norway,NOR,NO,Liberia,LBR,0,0,5,0.0
2015,Norway,NOR,NO,Libya,LBY,0,5,62,0.0
2015,Norway,NOR,NO,Mauritania,MRT,0,0,5,0.0
2015,Norway,NOR,NO,Mali,MLI,0,0,5,0.0
2015,Norway,NOR,NO,Morocco,MAR,5,50,126,3.97
2015,Norway,NOR,NO,Niger,NER,0,0,5,0.0
2015,Norway,NOR,NO,Nigeria,NGA,5,57,136,3.68
2015,Norway,NOR,NO,Rwanda,RWA,0,0,5,0.0
2015,Norway,NOR,NO,Senegal,SEN,0,0,22,0.0
2015,Norway,NOR,NO,Sierra Leone,SLE,0,0,5,0.0
2015,Norway,NOR,NO,Somalia,SOM,139,185,436,31.88
2015,Norway,NOR,NO,Sudan,SDN,375,58,487,77.0
2015,Norway,NOR,NO,Tunisia,TUN,0,13,47,0.0
2015,Norway,NOR,NO,Uganda,UGA,10,30,45,22.22
2015,Poland,POL,PL,Algeria,DZA,0,0,5,0.0
2015,Poland,POL,PL,Egypt,EGY,16,0,21,76.19
2015,Poland,POL,PL,Eritrea,ERI,0,0,11,0.0
2015,Poland,POL,PL,Ghana,GHA,0,0,5,0.0
2015,Poland,POL,PL,Libya,LBY,0,0,10,0.0
2015,Poland,POL,PL,Nigeria,NGA,0,5,5,0.0
2015,Poland,POL,PL,Rwanda,RWA,0,0,5,0.0
2015,Poland,POL,PL,Somalia,SOM,0,0,5,0.0
2015,Poland,POL,PL,Tunisia,TUN,0,5,5,0.0
2015,Portugal,PRT,PT,Algeria,DZA,0,0,5,0.0
2015,Portugal,PRT,PT,Angola,AGO,0,0,5,0.0
2015,Portugal,PRT,PT,Cameroon,CMR,5,0,10,50.0
2015,Portugal,PRT,PT,Congo,COG,0,0,10,0.0
2015,Portugal,PRT,PT,Dem. Rep. of the Congo,COD,0,0,15,0.0
2015,Portugal,PRT,PT,Gambia,GMB,0,0,5,0.0
2015,Portugal,PRT,PT,Ghana,GHA,0,0,5,0.0
2015,Portugal,PRT,PT,Guinea-Bissau,GNB,0,0,5,0.0
2015,Portugal,PRT,PT,Guinea,GIN,0,14,38,0.0
2015,Portugal,PRT,PT,Cote d'Ivoire,CIV,0,0,19,0.0
2015,Portugal,PRT,PT,Libya,LBY,5,0,5,100.0
2015,Portugal,PRT,PT,Mali,MLI,0,5,84,0.0
2015,Portugal,PRT,PT,Morocco,MAR,5,0,26,19.23
2015,Portugal,PRT,PT,Nigeria,NGA,0,0,5,0.0
2015,Portugal,PRT,PT,Senegal,SEN,0,0,10,0.0
2015,Portugal,PRT,PT,Sierra Leone,SLE,10,0,20,50.0
2015,Portugal,PRT,PT,Somalia,SOM,0,0,5,0.0
2015,Portugal,PRT,PT,Togo,TGO,0,0,5,0.0
2015,Romania,ROU,RO,Egypt,EGY,0,12,12,0.0
2015,Romania,ROU,RO,Central African Rep.,CAF,5,0,5,100.0
2015,Romania,ROU,RO,Cameroon,CMR,0,5,10,0.0
2015,Romania,ROU,RO,Congo,COG,0,0,5,0.0
2015,Romania,ROU,RO,Dem. Rep. of the Congo,COD,0,5,5,0.0
2015,Romania,ROU,RO,Ethiopia,ETH,0,5,5,0.0
2015,Romania,ROU,RO,Guinea,GIN,0,5,5,0.0
2015,Romania,ROU,RO,Libya,LBY,0,0,5,0.0
2015,Romania,ROU,RO,Morocco,MAR,0,5,5,0.0
2015,Romania,ROU,RO,Nigeria,NGA,0,11,16,0.0
2015,Romania,ROU,RO,Somalia,SOM,5,0,5,100.0
2015,Romania,ROU,RO,Sudan,SDN,0,5,5,0.0
2015,Romania,ROU,RO,Tunisia,TUN,0,0,12,0.0
2015,Spain,ESP,ES,Algeria,DZA,0,170,170,0.0
2015,Spain,ESP,ES,Angola,AGO,0,5,5,0.0
2015,Spain,ESP,ES,Egypt,EGY,0,35,35,0.0
2015,Spain,ESP,ES,Benin,BEN,0,5,5,0.0
2015,Spain,ESP,ES,Burkina Faso,BFA,0,5,5,0.0
2015,Spain,ESP,ES,Chad,TCD,0,5,5,0.0
2015,Spain,ESP,ES,Cameroon,CMR,0,50,50,0.0
2015,Spain,ESP,ES,Dem. Rep. of the Congo,COD,0,28,28,0.0
2015,Spain,ESP,ES,Eritrea,ERI,5,0,5,100.0
2015,Spain,ESP,ES,Ethiopia,ETH,0,0,5,0.0
2015,Spain,ESP,ES,Gambia,GMB,0,12,12,0.0
2015,Spain,ESP,ES,Ghana,GHA,0,5,5,0.0
2015,Spain,ESP,ES,Guinea-Bissau,GNB,0,11,11,0.0
2015,Spain,ESP,ES,Guinea,GIN,0,31,31,0.0
2015,Spain,ESP,ES,Cote d'Ivoire,CIV,5,66,83,6.02
2015,Spain,ESP,ES,Liberia,LBR,0,5,5,0.0
2015,Spain,ESP,ES,Mali,MLI,0,207,207,0.0
2015,Spain,ESP,ES,Morocco,MAR,15,47,62,24.19
2015,Spain,ESP,ES,Nigeria,NGA,0,43,43,0.0
2015,Spain,ESP,ES,Senegal,SEN,0,16,16,0.0
2015,Spain,ESP,ES,Sierra Leone,SLE,0,5,5,0.0
2015,Spain,ESP,ES,Somalia,SOM,10,53,164,6.1
2015,Spain,ESP,ES,Sudan,SDN,5,5,10,50.0
2015,Spain,ESP,ES,Western Sahara,ESH,5,24,29,17.24
2015,Slovakia,SVK,SK,Cameroon,CMR,0,5,5,0.0
2015,Slovakia,SVK,SK,Dem. Rep. of the Congo,COD,0,5,5,0.0
2015,Slovakia,SVK,SK,Somalia,SOM,0,0,5,0.0
2015,Slovakia,SVK,SK,Sudan,SDN,0,0,5,0.0
2015,Slovenia,SVN,SI,Algeria,DZA,0,5,5,0.0
2015,Slovenia,SVN,SI,Morocco,MAR,0,5,5,0.0
2015,Slovenia,SVN,SI,Nigeria,NGA,0,0,5,0.0
2015,Slovenia,SVN,SI,Somalia,SOM,5,0,5,100.0
2015,Sweden,SWE,SE,Algeria,DZA,0,30,293,0.0
2015,Sweden,SWE,SE,Angola,AGO,0,0,10,0.0
2015,Sweden,SWE,SE,Egypt,EGY,40,120,266,15.04
2015,Sweden,SWE,SE,Burundi,BDI,5,0,15,33.33
2015,Sweden,SWE,SE,Benin,BEN,0,0,5,0.0
2015,Sweden,SWE,SE,Burkina Faso,BFA,0,0,5,0.0
2015,Sweden,SWE,SE,Chad,TCD,0,0,13,0.0
2015,Sweden,SWE,SE,Cameroon,CMR,5,10,34,14.71
2015,Sweden,SWE,SE,Congo,COG,0,0,13,0.0
2015,Sweden,SWE,SE,Dem. Rep. of the Congo,COD,5,13,37,13.51
2015,Sweden,SWE,SE,Cabo Verde,CPV,0,5,5,0.0
2015,Sweden,SWE,SE,Djibouti,DJI,0,10,22,0.0
2015,Sweden,SWE,SE,Eritrea,ERI,6159,5,7018,87.76
2015,Sweden,SWE,SE,Ethiopia,ETH,144,118,428,33.64
2015,Sweden,SWE,SE,Gambia,GMB,5,25,96,5.21
2015,Sweden,SWE,SE,Ghana,GHA,0,10,36,0.0
2015,Sweden,SWE,SE,Guinea-Bissau,GNB,0,0,5,0.0
2015,Sweden,SWE,SE,Guinea,GIN,5,5,35,14.29
2015,Sweden,SWE,SE,Cote d'Ivoire,CIV,0,5,16,0.0
2015,Sweden,SWE,SE,Kenya,KEN,0,5,19,0.0
2015,Sweden,SWE,SE,Liberia,LBR,0,0,5,0.0
2015,Sweden,SWE,SE,Libya,LBY,12,30,302,3.97
2015,Sweden,SWE,SE,Madagascar,MDG,0,5,5,0.0
2015,Sweden,SWE,SE,Mauritania,MRT,0,0,10,0.0
2015,Sweden,SWE,SE,Mali,MLI,0,5,20,0.0
2015,Sweden,SWE,SE,Morocco,MAR,13,155,588,2.21
2015,Sweden,SWE,SE,Nigeria,NGA,35,47,251,13.94
2015,Sweden,SWE,SE,South Africa,ZAF,0,5,5,0.0
2015,Sweden,SWE,SE,Rwanda,RWA,0,0,11,0.0
2015,Sweden,SWE,SE,Senegal,SEN,5,10,38,13.16
2015,Sweden,SWE,SE,Sierra Leone,SLE,0,5,19,0.0
2015,Sweden,SWE,SE,Somalia,SOM,682,299,2115,32.25
2015,Sweden,SWE,SE,Sudan,SDN,49,47,182,26.92
2015,Sweden,SWE,SE,United Rep. of Tanzania,TZA,0,0,18,0.0
2015,Sweden,SWE,SE,Togo,TGO,0,0,5,0.0
2015,Sweden,SWE,SE,Tunisia,TUN,0,30,178,0.0
2015,Sweden,SWE,SE,Uganda,UGA,56,25,118,47.46
2015,Sweden,SWE,SE,Zambia,ZMB,0,0,5,0.0
2015,Switzerland,CHE,CH,Algeria,DZA,5,236,314,1.59
2015,Switzerland,CHE,CH,Angola,AGO,5,21,65,7.69
2015,Switzerland,CHE,CH,Egypt,EGY,19,59,120,15.83
2015,Switzerland,CHE,CH,Burundi,BDI,0,11,11,0.0
2015,Switzerland,CHE,CH,Benin,BEN,0,20,30,0.0
2015,Switzerland,CHE,CH,Burkina Faso,BFA,0,15,20,0.0
2015,Switzerland,CHE,CH,Central African Rep.,CAF,0,0,5,0.0
2015,Switzerland,CHE,CH,Chad,TCD,5,31,41,12.2
2015,Switzerland,CHE,CH,Cameroon,CMR,5,55,85,5.88
2015,Switzerland,CHE,CH,Congo,COG,0,5,5,0.0
2015,Switzerland,CHE,CH,Dem. Rep. of the Congo,COD,25,115,230,10.87
2015,Switzerland,CHE,CH,Djibouti,DJI,5,5,10,50.0
2015,Switzerland,CHE,CH,Equatorial Guinea,GNQ,0,5,10,0.0
2015,Switzerland,CHE,CH,Eritrea,ERI,2633,2094,7131,36.92
2015,Switzerland,CHE,CH,Ethiopia,ETH,84,333,559,15.03
2015,Switzerland,CHE,CH,Gabon,GAB,0,5,5,0.0
2015,Switzerland,CHE,CH,Gambia,GMB,5,536,893,0.56
2015,Switzerland,CHE,CH,Ghana,GHA,0,56,93,0.0
2015,Switzerland,CHE,CH,Guinea-Bissau,GNB,0,65,129,0.0
2015,Switzerland,CHE,CH,Guinea,GIN,12,214,298,4.03
2015,Switzerland,CHE,CH,Cote d'Ivoire,CIV,21,71,119,17.65
2015,Switzerland,CHE,CH,Kenya,KEN,5,10,15,33.33
2015,Switzerland,CHE,CH,Liberia,LBR,0,33,38,0.0
2015,Switzerland,CHE,CH,Libya,LBY,16,79,179,8.94
2015,Switzerland,CHE,CH,Mauritania,MRT,0,18,28,0.0
2015,Switzerland,CHE,CH,Mali,MLI,0,121,169,0.0
2015,Switzerland,CHE,CH,Morocco,MAR,5,288,464,1.08
2015,Switzerland,CHE,CH,Mauritius,MUS,0,5,5,0.0
2015,Switzerland,CHE,CH,Niger,NER,0,22,27,0.0
2015,Switzerland,CHE,CH,Nigeria,NGA,0,782,965,0.0
2015,Switzerland,CHE,CH,South Africa,ZAF,0,0,5,0.0
2015,Switzerland,CHE,CH,Rwanda,RWA,5,13,18,27.78
2015,Switzerland,CHE,CH,Senegal,SEN,0,226,401,0.0
2015,Switzerland,CHE,CH,Sierra Leone,SLE,0,53,68,0.0
2015,Switzerland,CHE,CH,Somalia,SOM,146,274,868,16.82
2015,Switzerland,CHE,CH,Sudan,SDN,11,140,183,6.01
2015,Switzerland,CHE,CH,South Sudan,SSD,0,16,21,0.0
2015,Switzerland,CHE,CH,United Rep. of Tanzania,TZA,0,12,12,0.0
2015,Switzerland,CHE,CH,Togo,TGO,16,39,72,22.22
2015,Switzerland,CHE,CH,Tunisia,TUN,5,234,391,1.28
2015,Switzerland,CHE,CH,Uganda,UGA,5,39,44,11.36
2015,Switzerland,CHE,CH,Western Sahara,ESH,0,5,5,0.0
2015,Switzerland,CHE,CH,Zimbabwe,ZWE,5,5,10,50.0
2016,Belgium,BEL,BE,Algeria,DZA,5,33,43,11.63
2016,Belgium,BEL,BE,Angola,AGO,0,30,35,0.0
2016,Belgium,BEL,BE,Egypt,EGY,5,21,31,16.13
2016,Belgium,BEL,BE,Burundi,BDI,167,39,211,79.15
2016,Belgium,BEL,BE,Benin,BEN,5,24,29,17.24
2016,Belgium,BEL,BE,Burkina Faso,BFA,14,19,33,42.42
2016,Belgium,BEL,BE,Central African Rep.,CAF,15,10,30,50.0
2016,Belgium,BEL,BE,Cameroon,CMR,52,127,189,27.51
2016,Belgium,BEL,BE,Congo,COG,0,12,12,0.0
2016,Belgium,BEL,BE,Dem. Rep. of the Congo,COD,88,403,505,17.43
2016,Belgium,BEL,BE,Djibouti,DJI,53,42,95,55.79
2016,Belgium,BEL,BE,Eritrea,ERI,275,34,314,87.58
2016,Belgium,BEL,BE,Ethiopia,ETH,29,41,70,41.43
2016,Belgium,BEL,BE,Gabon,GAB,5,0,5,100.0
2016,Belgium,BEL,BE,Gambia,GMB,5,22,27,18.52
2016,Belgium,BEL,BE,Ghana,GHA,0,21,21,0.0
2016,Belgium,BEL,BE,Guinea,GIN,285,325,630,45.24
2016,Belgium,BEL,BE,Cote d'Ivoire,CIV,18,51,74,24.32
2016,Belgium,BEL,BE,Kenya,KEN,5,5,10,50.0
2016,Belgium,BEL,BE,Liberia,LBR,0,10,10,0.0
2016,Belgium,BEL,BE,Libya,LBY,13,0,39,33.33
2016,Belgium,BEL,BE,Mauritania,MRT,32,41,73,43.84
2016,Belgium,BEL,BE,Mali,MLI,5,12,22,22.73
2016,Belgium,BEL,BE,Morocco,MAR,16,87,118,13.56
2016,Belgium,BEL,BE,Niger,NER,19,40,64,29.69
2016,Belgium,BEL,BE,Nigeria,NGA,11,61,82,13.41
2016,Belgium,BEL,BE,Rwanda,RWA,77,97,184,41.85
2016,Belgium,BEL,BE,Senegal,SEN,60,97,162,37.04
2016,Belgium,BEL,BE,Sierra Leone,SLE,0,11,11,0.0
2016,Belgium,BEL,BE,Somalia,SOM,767,341,1338,57.32
2016,Belgium,BEL,BE,Sudan,SDN,79,22,106,74.53
2016,Belgium,BEL,BE,United Rep. of Tanzania,TZA,5,0,5,100.0
2016,Belgium,BEL,BE,Togo,TGO,18,91,114,15.79
2016,Belgium,BEL,BE,Tunisia,TUN,10,39,49,20.41
2016,Belgium,BEL,BE,Uganda,UGA,0,5,5,0.0
2016,Belgium,BEL,BE,Zimbabwe,ZWE,0,5,5,0.0
2016,Bulgaria,BGR,BG,Algeria,DZA,0,5,5,0.0
2016,Bulgaria,BGR,BG,Egypt,EGY,0,5,5,0.0
2016,Bulgaria,BGR,BG,Cameroon,CMR,0,5,5,0.0
2016,Bulgaria,BGR,BG,Mali,MLI,0,5,5,0.0
2016,Bulgaria,BGR,BG,Morocco,MAR,0,10,10,0.0
2016,Bulgaria,BGR,BG,Nigeria,NGA,0,5,5,0.0
2016,Bulgaria,BGR,BG,Somalia,SOM,5,5,10,50.0
2016,Bulgaria,BGR,BG,Tunisia,TUN,0,5,5,0.0
2016,Cyprus,CYP,CY,Egypt,EGY,5,69,96,5.21
2016,Cyprus,CYP,CY,Cameroon,CMR,11,0,11,100.0
2016,Cyprus,CYP,CY,Dem. Rep. of the Congo,COD,0,5,5,0.0
2016,Cyprus,CYP,CY,Comoros,COM,0,5,5,0.0
2016,Cyprus,CYP,CY,Eritrea,ERI,5,0,5,100.0
2016,Cyprus,CYP,CY,Ethiopia,ETH,0,0,5,0.0
2016,Cyprus,CYP,CY,Gambia,GMB,0,5,5,0.0
2016,Cyprus,CYP,CY,Ghana,GHA,0,0,5,0.0
2016,Cyprus,CYP,CY,Guinea,GIN,0,0,5,0.0
2016,Cyprus,CYP,CY,Cote d'Ivoire,CIV,5,0,5,100.0
2016,Cyprus,CYP,CY,Nigeria,NGA,0,11,11,0.0
2016,Cyprus,CYP,CY,Sierra Leone,SLE,0,5,5,0.0
2016,Cyprus,CYP,CY,Somalia,SOM,27,28,106,25.47
2016,Cyprus,CYP,CY,Zimbabwe,ZWE,0,0,5,0.0
2016,Czechia,CZE,CZ,Algeria,DZA,0,0,5,0.0
2016,Czechia,CZE,CZ,Egypt,EGY,0,0,5,0.0
2016,Czechia,CZE,CZ,Cameroon,CMR,0,0,5,0.0
2016,Czechia,CZE,CZ,Dem. Rep. of the Congo,COD,5,5,10,50.0
2016,Czechia,CZE,CZ,Eritrea,ERI,0,0,5,0.0
2016,Czechia,CZE,CZ,Ethiopia,ETH,0,0,5,0.0
2016,Czechia,CZE,CZ,Ghana,GHA,0,0,5,0.0
2016,Czechia,CZE,CZ,Libya,LBY,0,0,5,0.0
2016,Czechia,CZE,CZ,Nigeria,NGA,0,5,25,0.0
2016,Czechia,CZE,CZ,Tunisia,TUN,0,0,5,0.0
2016,Denmark,DNK,DK,Algeria,DZA,0,19,19,0.0
2016,Denmark,DNK,DK,Egypt,EGY,0,16,16,0.0
2016,Denmark,DNK,DK,Burundi,BDI,0,5,5,0.0
2016,Denmark,DNK,DK,Dem. Rep. of the Congo,COD,5,5,10,50.0
2016,Denmark,DNK,DK,Eritrea,ERI,501,22,551,90.93
2016,Denmark,DNK,DK,Ethiopia,ETH,12,53,65,18.46
2016,Denmark,DNK,DK,Gambia,GMB,0,5,5,0.0
2016,Denmark,DNK,DK,Ghana,GHA,0,5,5,0.0
2016,Denmark,DNK,DK,Guinea,GIN,0,5,5,0.0
2016,Denmark,DNK,DK,Kenya,KEN,0,5,5,0.0
2016,Denmark,DNK,DK,Libya,LBY,0,15,15,0.0
2016,Denmark,DNK,DK,Morocco,MAR,0,38,38,0.0
2016,Denmark,DNK,DK,Nigeria,NGA,0,32,32,0.0
2016,Denmark,DNK,DK,Rwanda,RWA,0,5,5,0.0
2016,Denmark,DNK,DK,Somalia,SOM,0,85,124,0.0
2016,Denmark,DNK,DK,Sudan,SDN,0,42,42,0.0
2016,Denmark,DNK,DK,Tunisia,TUN,0,10,10,0.0
2016,Denmark,DNK,DK,Uganda,UGA,5,19,24,20.83
2016,Estonia,EST,EE,Cameroon,CMR,0,5,5,0.0
2016,Estonia,EST,EE,Nigeria,NGA,0,5,5,0.0
2016,Estonia,EST,EE,Sudan,SDN,5,0,5,100.0
2016,Finland,FIN,FI,Algeria,DZA,0,28,71,0.0
2016,Finland,FIN,FI,Angola,AGO,0,5,10,0.0
2016,Finland,FIN,FI,Egypt,EGY,5,18,28,17.86
2016,Finland,FIN,FI,Burundi,BDI,5,0,5,100.0
2016,Finland,FIN,FI,Cameroon,CMR,28,73,112,25.0
2016,Finland,FIN,FI,Dem. Rep. of the Congo,COD,5,26,41,12.2
2016,Finland,FIN,FI,Eritrea,ERI,313,0,323,96.9
2016,Finland,FIN,FI,Ethiopia,ETH,51,30,96,53.12
2016,Finland,FIN,FI,Gambia,GMB,5,37,87,5.75
2016,Finland,FIN,FI,Ghana,GHA,5,28,44,11.36
2016,Finland,FIN,FI,Guinea,GIN,0,17,28,0.0
2016,Finland,FIN,FI,Cote d'Ivoire,CIV,0,12,17,0.0
2016,Finland,FIN,FI,Kenya,KEN,5,0,5,100.0
2016,Finland,FIN,FI,Libya,LBY,5,5,28,17.86
2016,Finland,FIN,FI,Mali,MLI,0,0,13,0.0
2016,Finland,FIN,FI,Morocco,MAR,14,58,152,9.21
2016,Finland,FIN,FI,Niger,NER,0,0,5,0.0
2016,Finland,FIN,FI,Nigeria,NGA,10,134,218,4.59
2016,Finland,FIN,FI,Rwanda,RWA,5,5,10,50.0
2016,Finland,FIN,FI,Senegal,SEN,0,5,17,0.0
2016,Finland,FIN,FI,Somalia,SOM,321,977,1542,20.82
2016,Finland,FIN,FI,Sudan,SDN,11,12,34,32.35
2016,Finland,FIN,FI,United Rep. of Tanzania,TZA,0,5,5,0.0
2016,Finland,FIN,FI,Togo,TGO,0,0,5,0.0
2016,Finland,FIN,FI,Tunisia,TUN,0,10,25,0.0
2016,Finland,FIN,FI,Uganda,UGA,12,0,12,100.0
2016,France,FRA,FR,Algeria,DZA,95,2072,2235,4.25
2016,France,FRA,FR,Angola,AGO,53,357,434,12.21
2016,France,FRA,FR,Egypt,EGY,54,267,321,16.82
2016,France,FRA,FR,Burundi,BDI,138,10,148,93.24
2016,France,FRA,FR,Benin,BEN,0,14,14,0.0
2016,France,FRA,FR,Burkina Faso,BFA,5,78,98,5.1
2016,France,FRA,FR,Central African Rep.,CAF,315,485,1225,25.71
2016,France,FRA,FR,Chad,TCD,56,305,366,15.3
2016,France,FRA,FR,Cameroon,CMR,64,422,504,12.7
2016,France,FRA,FR,Congo,COG,47,357,422,11.14
2016,France,FRA,FR,Dem. Rep. of the Congo,COD,425,2780,3295,12.9
2016,France,FRA,FR,Comoros,COM,31,156,192,16.15
2016,France,FRA,FR,Cabo Verde,CPV,0,5,5,0.0
2016,France,FRA,FR,Djibouti,DJI,23,31,59,38.98
2016,France,FRA,FR,Equatorial Guinea,GNQ,0,13,13,0.0
2016,France,FRA,FR,Eritrea,ERI,709,887,1596,44.42
2016,France,FRA,FR,Ethiopia,ETH,129,162,291,44.33
2016,France,FRA,FR,Gabon,GAB,5,37,52,9.62
2016,France,FRA,FR,Gambia,GMB,13,161,179,7.26
2016,France,FRA,FR,Ghana,GHA,0,39,44,0.0
2016,France,FRA,FR,Guinea-Bissau,GNB,5,95,100,5.0
2016,France,FRA,FR,Guinea,GIN,383,1256,1758,21.79
2016,France,FRA,FR,Cote d'Ivoire,CIV,170,1028,1260,13.49
2016,France,FRA,FR,Kenya,KEN,15,46,61,24.59
2016,France,FRA,FR,Liberia,LBR,10,17,27,37.04
2016,France,FRA,FR,Libya,LBY,111,105,243,45.68
2016,France,FRA,FR,Madagascar,MDG,5,79,89,5.62
2016,France,FRA,FR,Mauritania,MRT,74,831,915,8.09
2016,France,FRA,FR,Mali,MLI,223,1480,1721,12.96
2016,France,FRA,FR,Morocco,MAR,64,274,343,18.66
2016,France,FRA,FR,Mozambique,MOZ,0,5,5,0.0
2016,France,FRA,FR,Mauritius,MUS,0,14,14,0.0
2016,France,FRA,FR,Niger,NER,5,27,32,15.62
2016,France,FRA,FR,Nigeria,NGA,141,1585,1774,7.95
2016,France,FRA,FR,South Africa,ZAF,0,5,5,0.0
2016,France,FRA,FR,Rwanda,RWA,98,46,144,68.06
2016,France,FRA,FR,Senegal,SEN,96,354,468,20.51
2016,France,FRA,FR,Sierra Leone,SLE,22,76,103,21.36
2016,France,FRA,FR,Somalia,SOM,86,692,1049,8.2
2016,France,FRA,FR,Sudan,SDN,2115,3354,5810,36.4
2016,France,FRA,FR,South Sudan,SSD,5,13,18,27.78
2016,France,FRA,FR,United Rep. of Tanzania,TZA,0,12,12,0.0
2016,France,FRA,FR,Togo,TGO,10,111,126,7.94
2016,France,FRA,FR,Tunisia,TUN,21,198,230,9.13
2016,France,FRA,FR,Uganda,UGA,11,5,16,68.75
2016,France,FRA,FR,Western Sahara,ESH,93,645,748,12.43
2016,France,FRA,FR,Zimbabwe,ZWE,5,13,18,27.78
2016,Greece,GRC,EL,Algeria,DZA,5,554,729,0.69
2016,Greece,GRC,EL,Egypt,EGY,13,320,358,3.63
2016,Greece,GRC,EL,Burundi,BDI,5,0,5,100.0
2016,Greece,GRC,EL,Burkina Faso,BFA,0,18,18,0.0
2016,Greece,GRC,EL,Cameroon,CMR,18,127,176,10.23
2016,Greece,GRC,EL,Congo,COG,0,18,23,0.0
2016,Greece,GRC,EL,Dem. Rep. of the Congo,COD,22,42,93,23.66
2016,Greece,GRC,EL,Comoros,COM,0,0,5,0.0
2016,Greece,GRC,EL,Eritrea,ERI,48,25,106,45.28
2016,Greece,GRC,EL,Ethiopia,ETH,21,36,67,31.34
2016,Greece,GRC,EL,Gambia,GMB,10,32,42,23.81
2016,Greece,GRC,EL,Ghana,GHA,0,58,58,0.0
2016,Greece,GRC,EL,Guinea,GIN,5,21,26,19.23
2016,Greece,GRC,EL,Cote d'Ivoire,CIV,5,37,47,10.64
2016,Greece,GRC,EL,Kenya,KEN,0,14,14,0.0
2016,Greece,GRC,EL,Liberia,LBR,0,5,5,0.0
2016,Greece,GRC,EL,Libya,LBY,5,5,15,33.33
2016,Greece,GRC,EL,Mauritania,MRT,0,5,5,0.0
2016,Greece,GRC,EL,Mali,MLI,5,50,68,7.35
2016,Greece,GRC,EL,Morocco,MAR,18,269,401,4.49
2016,Greece,GRC,EL,Niger,NER,0,10,10,0.0
2016,Greece,GRC,EL,Nigeria,NGA,18,240,279,6.45
2016,Greece,GRC,EL,Rwanda,RWA,0,5,5,0.0
2016,Greece,GRC,EL,Senegal,SEN,0,61,73,0.0
2016,Greece,GRC,EL,Sierra Leone,SLE,5,28,38,13.16
2016,Greece,GRC,EL,Somalia,SOM,27,14,88,30.68
2016,Greece,GRC,EL,Sudan,SDN,14,13,32,43.75
2016,Greece,GRC,EL,South Sudan,SSD,5,0,5,100.0
2016,Greece,GRC,EL,United Rep. of Tanzania,TZA,0,5,5,0.0
2016,Greece,GRC,EL,Togo,TGO,5,5,10,50.0
2016,Greece,GRC,EL,Tunisia,TUN,0,27,39,0.0
2016,Greece,GRC,EL,Uganda,UGA,0,28,28,0.0
2016,Greece,GRC,EL,Western Sahara,ESH,0,0,5,0.0
2016,Croatia,HRV,HR,Algeria,DZA,0,34,123,0.0
2016,Croatia,HRV,HR,Egypt,EGY,0,0,5,0.0
2016,Croatia,HRV,HR,Eritrea,ERI,5,0,5,100.0
2016,Croatia,HRV,HR,Libya,LBY,0,0,19,0.0
2016,Croatia,HRV,HR,Morocco,MAR,0,22,77,0.0
2016,Croatia,HRV,HR,Nigeria,NGA,0,0,10,0.0
2016,Croatia,HRV,HR,Sierra Leone,SLE,0,0,5,0.0
2016,Croatia,HRV,HR,Somalia,SOM,14,0,14,100.0
2016,Croatia,HRV,HR,Tunisia,TUN,0,0,5,0.0
2016,Ireland,IRL,IE,Algeria,DZA,0,46,82,0.0
2016,Ireland,IRL,IE,Angola,AGO,0,5,10,0.0
2016,Ireland,IRL,IE,Egypt,EGY,5,0,18,27.78
2016,Ireland,IRL,IE,Burundi,BDI,5,0,5,100.0
2016,Ireland,IRL,IE,Botswana,BWA,0,0,5,0.0
2016,Ireland,IRL,IE,Cameroon,CMR,11,0,11,100.0
2016,Ireland,IRL,IE,Congo,COG,0,5,5,0.0
2016,Ireland,IRL,IE,Dem. Rep. of the Congo,COD,12,51,74,16.22
2016,Ireland,IRL,IE,Eritrea,ERI,5,0,5,100.0
2016,Ireland,IRL,IE,Ethiopia,ETH,5,0,5,100.0
2016,Ireland,IRL,IE,Gambia,GMB,5,0,5,100.0
2016,Ireland,IRL,IE,Ghana,GHA,5,13,18,27.78
2016,Ireland,IRL,IE,Guinea,GIN,0,0,5,0.0
2016,Ireland,IRL,IE,Libya,LBY,53,5,72,73.61
2016,Ireland,IRL,IE,Lesotho,LSO,0,5,5,0.0
2016,Ireland,IRL,IE,Malawi,MWI,5,77,92,5.43
2016,Ireland,IRL,IE,Morocco,MAR,0,0,5,0.0
2016,Ireland,IRL,IE,Mauritius,MUS,0,13,18,0.0
2016,Ireland,IRL,IE,Nigeria,NGA,0,167,226,0.0
2016,Ireland,IRL,IE,South Africa,ZAF,0,70,82,0.0
2016,Ireland,IRL,IE,Senegal,SEN,0,5,5,0.0
2016,Ireland,IRL,IE,Somalia,SOM,10,5,27,37.04
2016,Ireland,IRL,IE,Sudan,SDN,5,5,20,25.0
2016,Ireland,IRL,IE,Eswatini,SWZ,0,5,5,0.0
2016,Ireland,IRL,IE,Togo,TGO,0,5,5,0.0
